t_s,current_A,voltage_V,temp_C,step_idx,step_type,step_comment
415.0,1.0,3.581,26.22005,9730,D,pulsed load (discharge)
416.0,0.999,3.581,26.22005,9730,D,pulsed load (discharge)
417.0,1.0,3.581,26.22005,9730,D,pulsed load (discharge)
418.0,0.999,3.581,26.22005,9730,D,pulsed load (discharge)
419.0,1.0,3.581,26.22005,9730,D,pulsed load (discharge)
420.0,1.0,3.581,26.22005,9730,D,pulsed load (discharge)
421.0,1.0,3.581,26.22005,9730,D,pulsed load (discharge)
422.0,1.001,3.58,26.22005,9730,D,pulsed load (discharge)
423.0,0.999,3.581,26.23562,9730,D,pulsed load (discharge)
424.0,1.0,3.58,26.23562,9730,D,pulsed load (discharge)
425.0,1.0,3.58,26.23562,9730,D,pulsed load (discharge)
426.0,1.0,3.58,26.23562,9730,D,pulsed load (discharge)
427.0,1.0,3.58,26.23562,9730,D,pulsed load (discharge)
428.0,0.999,3.58,26.23562,9730,D,pulsed load (discharge)
429.0,1.0,3.58,26.23562,9730,D,pulsed load (discharge)
430.0,1.0,3.58,26.23562,9730,D,pulsed load (discharge)
431.0,0.999,3.58,26.23562,9730,D,pulsed load (discharge)
432.0,1.0,3.58,26.25119,9730,D,pulsed load (discharge)
433.0,1.0,3.58,26.25119,9730,D,pulsed load (discharge)
434.0,1.0,3.579,26.25119,9730,D,pulsed load (discharge)
435.0,1.0,3.579,26.25119,9730,D,pulsed load (discharge)
436.0,1.0,3.579,26.25119,9730,D,pulsed load (discharge)
437.0,1.0,3.579,26.25119,9730,D,pulsed load (discharge)
438.0,1.0,3.579,26.26675,9730,D,pulsed load (discharge)
439.0,1.0,3.579,26.26675,9730,D,pulsed load (discharge)
440.0,1.0,3.579,26.26675,9730,D,pulsed load (discharge)
441.0,0.999,3.579,26.26675,9730,D,pulsed load (discharge)
442.0,1.0,3.579,26.26675,9730,D,pulsed load (discharge)
443.0,0.999,3.579,26.26675,9730,D,pulsed load (discharge)
444.0,1.0,3.579,26.26675,9730,D,pulsed load (discharge)
445.0,1.0,3.578,26.26675,9730,D,pulsed load (discharge)
446.0,1.001,3.578,26.28232,9730,D,pulsed load (discharge)
447.0,1.0,3.578,26.28232,9730,D,pulsed load (discharge)
448.0,1.0,3.578,26.28232,9730,D,pulsed load (discharge)
449.0,1.001,3.578,26.28232,9730,D,pulsed load (discharge)
450.0,1.001,3.578,26.29789,9730,D,pulsed load (discharge)
451.0,0.999,3.578,26.29789,9730,D,pulsed load (discharge)
452.0,0.999,3.578,26.29789,9730,D,pulsed load (discharge)
453.0,1.0,3.578,26.29789,9730,D,pulsed load (discharge)
454.0,1.0,3.578,26.29789,9730,D,pulsed load (discharge)
455.0,1.0,3.577,26.29789,9730,D,pulsed load (discharge)
456.0,1.0,3.577,26.31345,9730,D,pulsed load (discharge)
457.0,0.999,3.577,26.31345,9730,D,pulsed load (discharge)
458.0,1.0,3.577,26.31345,9730,D,pulsed load (discharge)
459.0,1.0,3.577,26.31345,9730,D,pulsed load (discharge)
460.0,0.999,3.577,26.31345,9730,D,pulsed load (discharge)
461.0,1.0,3.577,26.31345,9730,D,pulsed load (discharge)
462.0,0.999,3.577,26.31345,9730,D,pulsed load (discharge)
463.0,1.0,3.577,26.31345,9730,D,pulsed load (discharge)
464.0,1.0,3.577,26.31345,9730,D,pulsed load (discharge)
465.0,1.0,3.577,26.31345,9730,D,pulsed load (discharge)
466.0,1.0,3.576,26.31345,9730,D,pulsed load (discharge)
467.0,1.001,3.576,26.31345,9730,D,pulsed load (discharge)
468.0,1.0,3.576,26.32902,9730,D,pulsed load (discharge)
469.0,0.999,3.576,26.32902,9730,D,pulsed load (discharge)
470.0,1.001,3.576,26.32902,9730,D,pulsed load (discharge)
471.0,0.999,3.576,26.32902,9730,D,pulsed load (discharge)
472.0,1.001,3.576,26.32902,9730,D,pulsed load (discharge)
473.0,0.999,3.576,26.32902,9730,D,pulsed load (discharge)
474.0,1.0,3.576,26.32902,9730,D,pulsed load (discharge)
475.0,0.999,3.576,26.34459,9730,D,pulsed load (discharge)
476.0,1.0,3.576,26.34459,9730,D,pulsed load (discharge)
477.0,1.0,3.576,26.34459,9730,D,pulsed load (discharge)
478.0,1.0,3.576,26.34459,9730,D,pulsed load (discharge)
479.0,0.999,3.575,26.34459,9730,D,pulsed load (discharge)
480.0,1.0,3.575,26.34459,9730,D,pulsed load (discharge)
481.0,0.999,3.575,26.34459,9730,D,pulsed load (discharge)
482.0,1.0,3.575,26.34459,9730,D,pulsed load (discharge)
483.0,0.999,3.575,26.34459,9730,D,pulsed load (discharge)
484.0,1.0,3.575,26.34459,9730,D,pulsed load (discharge)
485.0,1.0,3.575,26.36015,9730,D,pulsed load (discharge)
486.0,1.0,3.575,26.36015,9730,D,pulsed load (discharge)
487.0,1.0,3.574,26.36015,9730,D,pulsed load (discharge)
488.0,0.999,3.575,26.36015,9730,D,pulsed load (discharge)
489.0,1.0,3.574,26.36015,9730,D,pulsed load (discharge)
490.0,1.0,3.574,26.36015,9730,D,pulsed load (discharge)
491.0,1.0,3.574,26.36015,9730,D,pulsed load (discharge)
492.0,1.0,3.574,26.36015,9730,D,pulsed load (discharge)
493.0,0.999,3.574,26.36015,9730,D,pulsed load (discharge)
494.0,0.999,3.574,26.36015,9730,D,pulsed load (discharge)
495.0,1.0,3.574,26.36015,9730,D,pulsed load (discharge)
496.0,1.0,3.574,26.36015,9730,D,pulsed load (discharge)
497.0,1.0,3.574,26.36015,9730,D,pulsed load (discharge)
498.0,1.0,3.574,26.36015,9730,D,pulsed load (discharge)
499.0,0.999,3.573,26.37572,9730,D,pulsed load (discharge)
500.0,1.0,3.574,26.37572,9730,D,pulsed load (discharge)
501.0,0.999,3.573,26.37572,9730,D,pulsed load (discharge)
502.0,1.0,3.573,26.37572,9730,D,pulsed load (discharge)
503.0,1.0,3.573,26.37572,9730,D,pulsed load (discharge)
504.0,1.0,3.573,26.39129,9730,D,pulsed load (discharge)
505.0,0.999,3.573,26.39129,9730,D,pulsed load (discharge)
506.0,1.001,3.573,26.39129,9730,D,pulsed load (discharge)
507.0,1.0,3.573,26.37572,9730,D,pulsed load (discharge)
508.0,1.0,3.573,26.37572,9730,D,pulsed load (discharge)
509.0,0.999,3.573,26.37572,9730,D,pulsed load (discharge)
510.0,1.0,3.573,26.37572,9730,D,pulsed load (discharge)
511.0,1.001,3.572,26.39129,9730,D,pulsed load (discharge)
511.99999999999994,1.0,3.572,26.39129,9730,D,pulsed load (discharge)
513.0,0.999,3.572,26.39129,9730,D,pulsed load (discharge)
514.0,1.0,3.572,26.39129,9730,D,pulsed load (discharge)
515.0,1.0,3.572,26.39129,9730,D,pulsed load (discharge)
516.0,1.0,3.572,26.39129,9730,D,pulsed load (discharge)
517.0,0.999,3.572,26.40685,9730,D,pulsed load (discharge)
518.0,1.001,3.572,26.40685,9730,D,pulsed load (discharge)
519.0,1.0,3.572,26.42242,9730,D,pulsed load (discharge)
520.0,1.001,3.572,26.42242,9730,D,pulsed load (discharge)
521.0,1.0,3.571,26.42242,9730,D,pulsed load (discharge)
522.0,1.0,3.571,26.42242,9730,D,pulsed load (discharge)
523.0,1.0,3.571,26.42242,9730,D,pulsed load (discharge)
524.0,1.0,3.571,26.42242,9730,D,pulsed load (discharge)
525.0,1.001,3.571,26.42242,9730,D,pulsed load (discharge)
526.0,1.0,3.571,26.43798,9730,D,pulsed load (discharge)
527.0,1.0,3.571,26.43798,9730,D,pulsed load (discharge)
528.0,0.999,3.571,26.43798,9730,D,pulsed load (discharge)
529.0,1.0,3.571,26.43798,9730,D,pulsed load (discharge)
530.0,1.0,3.571,26.43798,9730,D,pulsed load (discharge)
531.0,1.0,3.571,26.43798,9730,D,pulsed load (discharge)
532.0,1.0,3.57,26.43798,9730,D,pulsed load (discharge)
533.0,1.0,3.571,26.43798,9730,D,pulsed load (discharge)
534.0,1.0,3.57,26.45355,9730,D,pulsed load (discharge)
535.0,1.001,3.57,26.43798,9730,D,pulsed load (discharge)
536.0,1.0,3.57,26.45355,9730,D,pulsed load (discharge)
537.0,1.001,3.57,26.45355,9730,D,pulsed load (discharge)
538.0,1.0,3.57,26.45355,9730,D,pulsed load (discharge)
539.0,1.0,3.57,26.45355,9730,D,pulsed load (discharge)
540.0,1.001,3.57,26.46912,9730,D,pulsed load (discharge)
541.0,1.0,3.57,26.45355,9730,D,pulsed load (discharge)
542.0,1.0,3.57,26.46912,9730,D,pulsed load (discharge)
543.0,1.0,3.57,26.46912,9730,D,pulsed load (discharge)
544.0,1.0,3.57,26.46912,9730,D,pulsed load (discharge)
545.0,1.0,3.57,26.46912,9730,D,pulsed load (discharge)
546.0,0.999,3.569,26.46912,9730,D,pulsed load (discharge)
547.0,1.001,3.569,26.46912,9730,D,pulsed load (discharge)
548.0,1.0,3.569,26.46912,9730,D,pulsed load (discharge)
549.0,1.0,3.569,26.46912,9730,D,pulsed load (discharge)
550.0,1.0,3.569,26.46912,9730,D,pulsed load (discharge)
551.0,0.999,3.569,26.46912,9730,D,pulsed load (discharge)
552.0,1.001,3.569,26.46912,9730,D,pulsed load (discharge)
553.0,1.0,3.569,26.46912,9730,D,pulsed load (discharge)
554.0,1.001,3.569,26.46912,9730,D,pulsed load (discharge)
555.0,0.999,3.568,26.46912,9730,D,pulsed load (discharge)
556.0,0.999,3.568,26.48469,9730,D,pulsed load (discharge)
557.0,1.0,3.568,26.48469,9730,D,pulsed load (discharge)
558.0,0.999,3.568,26.48469,9730,D,pulsed load (discharge)
559.0,1.0,3.568,26.48469,9730,D,pulsed load (discharge)
560.0,1.0,3.568,26.48469,9730,D,pulsed load (discharge)
561.0,0.999,3.568,26.50025,9730,D,pulsed load (discharge)
562.0,1.0,3.568,26.50025,9730,D,pulsed load (discharge)
563.0,0.999,3.568,26.50025,9730,D,pulsed load (discharge)
564.0,0.999,3.568,26.50025,9730,D,pulsed load (discharge)
565.0,0.999,3.568,26.50025,9730,D,pulsed load (discharge)
566.0,1.001,3.567,26.51582,9730,D,pulsed load (discharge)
567.0,0.999,3.568,26.51582,9730,D,pulsed load (discharge)
568.0,0.999,3.567,26.51582,9730,D,pulsed load (discharge)
569.0,1.001,3.567,26.51582,9730,D,pulsed load (discharge)
570.0,1.001,3.567,26.53139,9730,D,pulsed load (discharge)
571.0,1.0,3.567,26.53139,9730,D,pulsed load (discharge)
572.0,0.999,3.567,26.53139,9730,D,pulsed load (discharge)
573.0,0.999,3.567,26.53139,9730,D,pulsed load (discharge)
574.0,1.0,3.567,26.51582,9730,D,pulsed load (discharge)
575.0,1.0,3.567,26.51582,9730,D,pulsed load (discharge)
576.0,1.0,3.567,26.53139,9730,D,pulsed load (discharge)
577.0,0.999,3.567,26.53139,9730,D,pulsed load (discharge)
578.0,0.999,3.567,26.53139,9730,D,pulsed load (discharge)
579.0,1.0,3.567,26.53139,9730,D,pulsed load (discharge)
580.0,1.0,3.566,26.54695,9730,D,pulsed load (discharge)
581.0,0.999,3.566,26.54695,9730,D,pulsed load (discharge)
582.0,0.999,3.566,26.54695,9730,D,pulsed load (discharge)
583.0,1.0,3.566,26.54695,9730,D,pulsed load (discharge)
584.0,1.001,3.566,26.56252,9730,D,pulsed load (discharge)
585.0,1.0,3.566,26.56252,9730,D,pulsed load (discharge)
586.0,0.999,3.566,26.56252,9730,D,pulsed load (discharge)
587.0,1.001,3.566,26.56252,9730,D,pulsed load (discharge)
588.0,1.001,3.566,26.56252,9730,D,pulsed load (discharge)
589.0,1.0,3.566,26.56252,9730,D,pulsed load (discharge)
590.0,1.0,3.566,26.56252,9730,D,pulsed load (discharge)
591.0,1.0,3.566,26.56252,9730,D,pulsed load (discharge)
592.0,0.999,3.566,26.57809,9730,D,pulsed load (discharge)
593.0,1.001,3.565,26.57809,9730,D,pulsed load (discharge)
594.0,1.0,3.565,26.57809,9730,D,pulsed load (discharge)
595.0,0.999,3.565,26.59365,9730,D,pulsed load (discharge)
596.0,1.0,3.565,26.59365,9730,D,pulsed load (discharge)
597.0,1.001,3.565,26.59365,9730,D,pulsed load (discharge)
598.0,1.0,3.565,26.59365,9730,D,pulsed load (discharge)
599.0,1.0,3.565,26.59365,9730,D,pulsed load (discharge)
599.96,1.001,3.565,26.60922,9730,D,pulsed load (discharge)
599.96,0.0,3.654,26.60922,9731,R,pulsed load (rest)
600.96,0.0,3.697,26.60922,9731,R,pulsed load (rest)
601.96,0.0,3.7,26.60922,9731,R,pulsed load (rest)
602.96,0.0,3.702,26.60922,9731,R,pulsed load (rest)
603.96,0.0,3.704,26.60922,9731,R,pulsed load (rest)
604.96,0.0,3.706,26.60922,9731,R,pulsed load (rest)
605.96,0.0,3.708,26.60922,9731,R,pulsed load (rest)
606.96,0.0,3.709,26.60922,9731,R,pulsed load (rest)
607.96,0.0,3.711,26.62479,9731,R,pulsed load (rest)
608.96,0.0,3.712,26.60922,9731,R,pulsed load (rest)
609.96,0.0,3.714,26.60922,9731,R,pulsed load (rest)
610.96,0.0,3.715,26.60922,9731,R,pulsed load (rest)
611.96,0.0,3.716,26.60922,9731,R,pulsed load (rest)
612.96,0.0,3.717,26.62479,9731,R,pulsed load (rest)
613.96,0.0,3.718,26.62479,9731,R,pulsed load (rest)
614.96,0.0,3.719,26.62479,9731,R,pulsed load (rest)
615.96,0.0,3.72,26.62479,9731,R,pulsed load (rest)
616.96,0.0,3.721,26.62479,9731,R,pulsed load (rest)
617.96,0.0,3.722,26.62479,9731,R,pulsed load (rest)
618.96,0.0,3.723,26.62479,9731,R,pulsed load (rest)
619.96,0.0,3.724,26.62479,9731,R,pulsed load (rest)
620.96,0.0,3.725,26.60922,9731,R,pulsed load (rest)
621.96,0.0,3.726,26.62479,9731,R,pulsed load (rest)
622.96,0.0,3.727,26.62479,9731,R,pulsed load (rest)
623.96,0.0,3.727,26.62479,9731,R,pulsed load (rest)
624.96,0.0,3.728,26.62479,9731,R,pulsed load (rest)
625.96,0.0,3.729,26.62479,9731,R,pulsed load (rest)
626.96,0.0,3.73,26.60922,9731,R,pulsed load (rest)
627.96,0.0,3.73,26.62479,9731,R,pulsed load (rest)
628.96,0.0,3.731,26.62479,9731,R,pulsed load (rest)
629.96,0.0,3.732,26.62479,9731,R,pulsed load (rest)
630.96,0.0,3.732,26.62479,9731,R,pulsed load (rest)
631.96,0.0,3.733,26.62479,9731,R,pulsed load (rest)
632.96,0.0,3.734,26.62479,9731,R,pulsed load (rest)
633.96,0.0,3.734,26.62479,9731,R,pulsed load (rest)
634.96,0.0,3.735,26.60922,9731,R,pulsed load (rest)
635.96,0.0,3.736,26.60922,9731,R,pulsed load (rest)
636.96,0.0,3.736,26.60922,9731,R,pulsed load (rest)
637.96,0.0,3.737,26.60922,9731,R,pulsed load (rest)
638.96,0.0,3.737,26.60922,9731,R,pulsed load (rest)
639.96,0.0,3.738,26.60922,9731,R,pulsed load (rest)
640.96,0.0,3.739,26.60922,9731,R,pulsed load (rest)
641.96,0.0,3.739,26.60922,9731,R,pulsed load (rest)
642.96,0.0,3.74,26.60922,9731,R,pulsed load (rest)
643.96,0.0,3.74,26.60922,9731,R,pulsed load (rest)
644.96,0.0,3.741,26.60922,9731,R,pulsed load (rest)
645.96,0.0,3.741,26.60922,9731,R,pulsed load (rest)
646.96,0.0,3.742,26.60922,9731,R,pulsed load (rest)
647.96,0.0,3.742,26.60922,9731,R,pulsed load (rest)
648.96,0.0,3.743,26.60922,9731,R,pulsed load (rest)
649.96,0.0,3.743,26.60922,9731,R,pulsed load (rest)
650.96,0.0,3.744,26.60922,9731,R,pulsed load (rest)
651.96,0.0,3.744,26.60922,9731,R,pulsed load (rest)
652.96,0.0,3.745,26.60922,9731,R,pulsed load (rest)
653.96,0.0,3.745,26.60922,9731,R,pulsed load (rest)
654.96,0.0,3.746,26.60922,9731,R,pulsed load (rest)
655.96,0.0,3.746,26.60922,9731,R,pulsed load (rest)
656.96,0.0,3.746,26.59365,9731,R,pulsed load (rest)
657.96,0.0,3.747,26.60922,9731,R,pulsed load (rest)
658.96,0.0,3.747,26.59365,9731,R,pulsed load (rest)
659.96,0.0,3.748,26.59365,9731,R,pulsed load (rest)
660.96,0.0,3.748,26.59365,9731,R,pulsed load (rest)
661.96,0.0,3.749,26.59365,9731,R,pulsed load (rest)
662.96,0.0,3.749,26.59365,9731,R,pulsed load (rest)
663.96,0.0,3.749,26.59365,9731,R,pulsed load (rest)
664.96,0.0,3.75,26.57809,9731,R,pulsed load (rest)
665.96,0.0,3.75,26.57809,9731,R,pulsed load (rest)
666.96,0.0,3.75,26.57809,9731,R,pulsed load (rest)
667.96,0.0,3.751,26.57809,9731,R,pulsed load (rest)
668.96,0.0,3.751,26.57809,9731,R,pulsed load (rest)
669.96,0.0,3.752,26.57809,9731,R,pulsed load (rest)
670.96,0.0,3.752,26.57809,9731,R,pulsed load (rest)
671.96,0.0,3.752,26.57809,9731,R,pulsed load (rest)
672.96,0.0,3.753,26.57809,9731,R,pulsed load (rest)
673.96,0.0,3.753,26.57809,9731,R,pulsed load (rest)
674.96,0.0,3.753,26.57809,9731,R,pulsed load (rest)
675.96,0.0,3.754,26.57809,9731,R,pulsed load (rest)
676.96,0.0,3.754,26.57809,9731,R,pulsed load (rest)
677.96,0.0,3.754,26.57809,9731,R,pulsed load (rest)
678.96,0.0,3.754,26.57809,9731,R,pulsed load (rest)
679.96,0.0,3.755,26.57809,9731,R,pulsed load (rest)
680.96,0.0,3.755,26.57809,9731,R,pulsed load (rest)
681.96,0.0,3.756,26.57809,9731,R,pulsed load (rest)
682.96,0.0,3.756,26.57809,9731,R,pulsed load (rest)
683.96,0.0,3.756,26.56252,9731,R,pulsed load (rest)
684.96,0.0,3.756,26.56252,9731,R,pulsed load (rest)
685.96,0.0,3.757,26.56252,9731,R,pulsed load (rest)
686.96,0.0,3.757,26.56252,9731,R,pulsed load (rest)
687.96,0.0,3.757,26.56252,9731,R,pulsed load (rest)
688.96,0.0,3.758,26.56252,9731,R,pulsed load (rest)
689.96,0.0,3.758,26.56252,9731,R,pulsed load (rest)
690.96,0.0,3.758,26.57809,9731,R,pulsed load (rest)
691.96,0.0,3.758,26.56252,9731,R,pulsed load (rest)
692.96,0.0,3.759,26.56252,9731,R,pulsed load (rest)
693.96,0.0,3.759,26.56252,9731,R,pulsed load (rest)
694.96,0.0,3.759,26.56252,9731,R,pulsed load (rest)
695.96,0.0,3.76,26.56252,9731,R,pulsed load (rest)
696.96,0.0,3.76,26.56252,9731,R,pulsed load (rest)
697.96,0.0,3.76,26.56252,9731,R,pulsed load (rest)
698.96,0.0,3.76,26.56252,9731,R,pulsed load (rest)
699.96,0.0,3.761,26.54695,9731,R,pulsed load (rest)
700.96,0.0,3.761,26.54695,9731,R,pulsed load (rest)
701.96,0.0,3.761,26.54695,9731,R,pulsed load (rest)
702.96,0.0,3.761,26.54695,9731,R,pulsed load (rest)
703.96,0.0,3.762,26.54695,9731,R,pulsed load (rest)
704.96,0.0,3.762,26.54695,9731,R,pulsed load (rest)
705.96,0.0,3.762,26.54695,9731,R,pulsed load (rest)
706.96,0.0,3.762,26.54695,9731,R,pulsed load (rest)
707.96,0.0,3.762,26.54695,9731,R,pulsed load (rest)
708.96,0.0,3.763,26.54695,9731,R,pulsed load (rest)
709.96,0.0,3.763,26.53139,9731,R,pulsed load (rest)
710.96,0.0,3.763,26.53139,9731,R,pulsed load (rest)
711.96,0.0,3.763,26.53139,9731,R,pulsed load (rest)
712.96,0.0,3.763,26.53139,9731,R,pulsed load (rest)
713.96,0.0,3.764,26.53139,9731,R,pulsed load (rest)
714.96,0.0,3.764,26.53139,9731,R,pulsed load (rest)
715.96,0.0,3.764,26.53139,9731,R,pulsed load (rest)
716.96,0.0,3.764,26.53139,9731,R,pulsed load (rest)
717.96,0.0,3.764,26.53139,9731,R,pulsed load (rest)
718.96,0.0,3.765,26.53139,9731,R,pulsed load (rest)
719.96,0.0,3.765,26.53139,9731,R,pulsed load (rest)
720.96,0.0,3.765,26.51582,9731,R,pulsed load (rest)
721.96,0.0,3.765,26.51582,9731,R,pulsed load (rest)
722.96,0.0,3.765,26.51582,9731,R,pulsed load (rest)
723.96,0.0,3.766,26.51582,9731,R,pulsed load (rest)
724.96,0.0,3.766,26.51582,9731,R,pulsed load (rest)
725.96,0.0,3.766,26.51582,9731,R,pulsed load (rest)
726.96,0.0,3.766,26.51582,9731,R,pulsed load (rest)
727.96,0.0,3.766,26.51582,9731,R,pulsed load (rest)
728.96,0.0,3.767,26.50025,9731,R,pulsed load (rest)
729.96,0.0,3.767,26.50025,9731,R,pulsed load (rest)
730.96,0.0,3.767,26.50025,9731,R,pulsed load (rest)
731.96,0.0,3.767,26.48469,9731,R,pulsed load (rest)
732.96,0.0,3.767,26.50025,9731,R,pulsed load (rest)
733.96,0.0,3.767,26.50025,9731,R,pulsed load (rest)
734.96,0.0,3.768,26.50025,9731,R,pulsed load (rest)
735.96,0.0,3.768,26.50025,9731,R,pulsed load (rest)
736.96,0.0,3.768,26.48469,9731,R,pulsed load (rest)
737.96,0.0,3.768,26.48469,9731,R,pulsed load (rest)
738.96,0.0,3.768,26.48469,9731,R,pulsed load (rest)
739.96,0.0,3.768,26.48469,9731,R,pulsed load (rest)
740.96,0.0,3.769,26.48469,9731,R,pulsed load (rest)
741.96,0.0,3.769,26.48469,9731,R,pulsed load (rest)
742.96,0.0,3.769,26.48469,9731,R,pulsed load (rest)
743.96,0.0,3.769,26.46912,9731,R,pulsed load (rest)
744.96,0.0,3.769,26.46912,9731,R,pulsed load (rest)
745.96,0.0,3.769,26.46912,9731,R,pulsed load (rest)
746.96,0.0,3.77,26.46912,9731,R,pulsed load (rest)
747.96,0.0,3.77,26.46912,9731,R,pulsed load (rest)
748.96,0.0,3.77,26.45355,9731,R,pulsed load (rest)
749.96,0.0,3.77,26.45355,9731,R,pulsed load (rest)
750.96,0.0,3.77,26.45355,9731,R,pulsed load (rest)
751.96,0.0,3.77,26.45355,9731,R,pulsed load (rest)
752.96,0.0,3.77,26.45355,9731,R,pulsed load (rest)
753.96,0.0,3.771,26.45355,9731,R,pulsed load (rest)
754.96,0.0,3.771,26.43798,9731,R,pulsed load (rest)
755.96,0.0,3.771,26.43798,9731,R,pulsed load (rest)
756.96,0.0,3.771,26.42242,9731,R,pulsed load (rest)
757.96,0.0,3.771,26.42242,9731,R,pulsed load (rest)
758.96,0.0,3.771,26.42242,9731,R,pulsed load (rest)
759.96,0.0,3.771,26.42242,9731,R,pulsed load (rest)
760.96,0.0,3.772,26.42242,9731,R,pulsed load (rest)
761.96,0.0,3.772,26.42242,9731,R,pulsed load (rest)
762.96,0.0,3.772,26.42242,9731,R,pulsed load (rest)
763.96,0.0,3.772,26.42242,9731,R,pulsed load (rest)
764.96,0.0,3.772,26.40685,9731,R,pulsed load (rest)
765.96,0.0,3.772,26.40685,9731,R,pulsed load (rest)
766.96,0.0,3.772,26.40685,9731,R,pulsed load (rest)
767.96,0.0,3.772,26.40685,9731,R,pulsed load (rest)
768.96,0.0,3.773,26.40685,9731,R,pulsed load (rest)
769.96,0.0,3.773,26.40685,9731,R,pulsed load (rest)
770.96,0.0,3.773,26.40685,9731,R,pulsed load (rest)
771.96,0.0,3.773,26.40685,9731,R,pulsed load (rest)
772.96,0.0,3.773,26.40685,9731,R,pulsed load (rest)
773.96,0.0,3.773,26.40685,9731,R,pulsed load (rest)
774.96,0.0,3.773,26.40685,9731,R,pulsed load (rest)
775.96,0.0,3.773,26.39129,9731,R,pulsed load (rest)
776.96,0.0,3.774,26.39129,9731,R,pulsed load (rest)
777.96,0.0,3.774,26.39129,9731,R,pulsed load (rest)
778.96,0.0,3.774,26.39129,9731,R,pulsed load (rest)
779.96,0.0,3.774,26.39129,9731,R,pulsed load (rest)
780.96,0.0,3.774,26.39129,9731,R,pulsed load (rest)
781.96,0.0,3.774,26.39129,9731,R,pulsed load (rest)
782.96,0.0,3.774,26.39129,9731,R,pulsed load (rest)
783.96,0.0,3.774,26.39129,9731,R,pulsed load (rest)
784.96,0.0,3.774,26.39129,9731,R,pulsed load (rest)
785.96,0.0,3.775,26.39129,9731,R,pulsed load (rest)
786.96,0.0,3.775,26.39129,9731,R,pulsed load (rest)
787.96,0.0,3.775,26.37572,9731,R,pulsed load (rest)
788.96,0.0,3.775,26.37572,9731,R,pulsed load (rest)
789.96,0.0,3.775,26.37572,9731,R,pulsed load (rest)
790.96,0.0,3.775,26.36015,9731,R,pulsed load (rest)
791.96,0.0,3.775,26.36015,9731,R,pulsed load (rest)
792.96,0.0,3.775,26.36015,9731,R,pulsed load (rest)
793.96,0.0,3.776,26.34459,9731,R,pulsed load (rest)
794.96,0.0,3.776,26.36015,9731,R,pulsed load (rest)
795.96,0.0,3.776,26.34459,9731,R,pulsed load (rest)
796.96,0.0,3.776,26.34459,9731,R,pulsed load (rest)
797.96,0.0,3.776,26.34459,9731,R,pulsed load (rest)
798.96,0.0,3.776,26.34459,9731,R,pulsed load (rest)
